id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,sales,net_profit,operating_profit,broad_sector
3927,IOC,Mar 2021,5.98,10.97,19.46,1.04,15.21,1.02,26715.0,6.3,15.0,129.0,51.0,116649.0,49650.0,9.5,,,2.0,363950.0,21762.0,39929.0,Energy
3932,IRCTC,Mar 2015,12.37,14.35,29.5,0.0,,0.91,23.0,4.34,13.0,44.0,20.0,0.0,69.0,14.5,18.53,20.11,2.0,1059.0,131.0,152.0,Consumer Discretionary
3933,IRCTC,Mar 2016,13.83,13.9,34.87,0.0,,0.95,295.0,0.51,19.0,44.0,40.0,0.0,288.0,14.5,18.53,20.11,2.0,1367.0,189.0,190.0,Consumer Discretionary
3934,IRCTC,Mar 2017,15.07,20.66,29.1,0.0,127.0,0.83,432.0,6.18,11.0,44.0,49.0,0.0,338.0,14.5,18.53,20.11,2.0,1520.0,229.0,314.0,Consumer Discretionary
3935,IRCTC,Mar 2018,15.08,18.69,23.14,0.0,124.33,0.63,64.0,2.73,11.0,44.0,21.0,0.0,24.0,14.5,18.53,20.11,2.0,1466.0,221.0,274.0,Consumer Discretionary
3936,IRCTC,Mar 2019,16.52,20.48,28.85,0.0,254.5,0.72,146.0,18.88,4.0,44.0,98.0,0.0,499.0,14.5,18.53,20.11,2.0,1870.0,309.0,383.0,Consumer Discretionary
3937,IRCTC,Mar 2020,22.66,31.05,39.04,0.0,78.0,0.7,417.0,0.35,6.0,44.0,39.0,0.0,409.0,14.5,18.53,20.11,2.0,2264.0,513.0,703.0,Consumer Discretionary
3939,IRCTC,Mar 2022,35.13,46.51,35.29,0.06,86.0,0.48,282.0,12.88,8.0,44.0,42.0,105.0,524.0,14.5,18.53,20.11,2.0,1879.0,660.0,874.0,Consumer Discretionary
3940,IRCTC,Mar 2023,28.41,36.04,40.6,0.03,89.0,0.7,495.0,8.95,13.0,44.0,44.0,84.0,812.0,14.5,18.53,20.11,2.0,3541.0,1006.0,1276.0,Consumer Discretionary
3941,IRCTC,Mar 2024,26.02,34.33,34.4,0.02,82.74,0.7,667.0,5.04,14.0,44.0,47.0,60.0,882.0,14.5,18.53,20.11,2.0,4270.0,1111.0,1466.0,Consumer Discretionary
3882,INDIGO,Mar 2015,9.36,86.33,4939.39,0.15,30.47,228.28,1444.0,6.75,42481.0,97.0,83.0,4.0,2384.0,16.42,,,2.0,13925.0,1304.0,12022.0,Consumer Discretionary
3345,ADANIPORTS,Mar 2016,40.17,64.38,21.15,1.65,4.72,0.19,-1772.0,58.42,14.0,265.0,8.0,22342.0,2381.0,19.09,20.82,18.82,2.0,7109.0,2856.0,4577.0,Industrials
3346,ADANIPORTS,Mar 2017,46.24,64.2,22.26,1.27,5.78,0.19,1434.0,31.15,19.0,265.0,7.0,22214.0,4063.0,19.09,20.82,18.82,2.0,8439.0,3902.0,5418.0,Industrials
4405,TECHM,Mar 2024,4.61,8.67,8.99,0.1,13.86,1.21,5058.0,2.53,24.0,270.0,150.0,2537.0,6376.0,7.32,-0.63,-1.98,2.0,51996.0,2397.0,4506.0,Information Technology
4407,TITAN,Mar 2013,7.16,10.02,36.8,0.0,21.82,1.72,411.0,1.4,8.0,110.0,26.0,0.0,553.0,20.94,16.78,16.83,2.0,10123.0,725.0,1014.0,Consumer Discretionary
4315,SIEMENS,Sep 2024,12.22,13.96,17.7,0.02,67.15,0.88,1168.0,2.26,76.0,431.0,16.0,279.0,1670.0,11.19,19.85,19.64,2.0,22240.0,2718.0,3104.0,Industrials
4321,SUNPHARMA,Mar 2018,9.6,21.26,6.63,0.27,10.61,0.41,803.0,11.72,9.0,288.0,23.0,10385.0,3907.0,8.91,21.65,23.52,2.0,26489.0,2542.0,5631.0,Healthcare
4322,SUNPHARMA,Mar 2019,11.04,21.94,7.75,0.25,11.03,0.45,1886.0,1.07,11.0,288.0,25.0,10514.0,2196.0,8.91,21.65,23.52,2.0,29066.0,3208.0,6377.0,Healthcare
3454,BAJAJHLDNG,Mar 2013,550.74,95.55,17.94,0.0,,0.03,104.0,109.5,167.0,5375.0,15.0,0.0,473.0,31.84,19.44,19.88,2.0,337.0,1856.0,322.0,Financials
3455,BAJAJHLDNG,Mar 2014,469.98,94.56,16.57,0.0,,0.03,353.0,122.7,179.0,5375.0,17.0,0.0,872.0,31.84,19.44,19.88,2.0,423.0,1988.0,400.0,Financials
3456,BAJAJHLDNG,Mar 2015,387.21,92.37,15.15,0.0,,0.04,332.0,88.55,182.0,5375.0,19.0,0.0,796.0,31.84,19.44,19.88,2.0,524.0,2029.0,484.0,Financials
3428,BAJAJ-AUTO,Mar 2013,15.65,18.26,38.85,0.01,4446.0,1.58,824.0,6.96,108.0,1109.0,42.0,116.0,2218.0,10.32,7.18,7.88,2.0,20025.0,3133.0,3656.0,Consumer Discretionary
3429,BAJAJ-AUTO,Mar 2014,16.79,20.67,33.24,0.01,4837.0,1.32,1430.0,10.29,117.0,1109.0,43.0,59.0,3502.0,10.32,7.18,7.88,2.0,20137.0,3380.0,4163.0,Consumer Discretionary
3430,BAJAJ-AUTO,Mar 2015,14.01,19.12,27.27,0.01,726.0,1.35,1734.0,1.76,105.0,1109.0,48.0,112.0,2114.0,10.32,7.18,7.88,2.0,21595.0,3026.0,4128.0,Consumer Discretionary
3431,BAJAJ-AUTO,Mar 2016,17.99,21.23,28.97,0.01,5987.0,1.31,3622.0,0.3,140.0,1109.0,39.0,118.0,3690.0,10.32,7.18,7.88,2.0,22574.0,4061.0,4793.0,Consumer Discretionary
3432,BAJAJ-AUTO,Mar 2017,18.75,20.36,22.84,0.01,5897.0,1.01,-343.0,16.59,141.0,1109.0,39.0,120.0,3267.0,10.32,7.18,7.88,2.0,21755.0,4079.0,4429.0,Consumer Discretionary
3433,BAJAJ-AUTO,Mar 2018,16.74,19.22,20.66,0.01,6250.0,1.0,2374.0,7.75,146.0,1109.0,41.0,121.0,4328.0,10.32,7.18,7.88,2.0,25210.0,4219.0,4846.0,Consumer Discretionary
3434,BAJAJ-AUTO,Mar 2019,16.23,17.12,21.21,0.01,1806.5,1.05,2214.0,0.9,170.0,1109.0,35.0,125.0,2487.0,10.32,7.18,7.88,2.0,30358.0,4928.0,5198.0,Consumer Discretionary
3435,BAJAJ-AUTO,Mar 2020,17.42,17.08,24.06,0.01,2313.67,1.13,5616.0,5.9,180.0,1109.0,67.0,126.0,3850.0,10.32,7.18,7.88,2.0,29919.0,5212.0,5109.0,Consumer Discretionary
3300,ABB,Mar 2018,12.16,15.92,23.69,0.0,160.5,1.37,-62.0,6.52,189.0,1657.0,29.0,0.0,153.0,8.19,16.73,16.74,2.0,3298.0,401.0,525.0,Industrials
3301,ABB,Mar 2019,12.23,16.44,22.41,0.0,359.0,1.25,242.0,6.99,212.0,1657.0,31.0,0.0,499.0,8.19,16.73,16.74,2.0,3679.0,450.0,605.0,Industrials
4329,TATACONSUM,Mar 2013,6.05,10.47,9.25,0.29,9.83,0.84,197.0,0.33,6.0,193.0,36.0,1389.0,173.0,11.08,20.53,19.14,2.0,7351.0,445.0,770.0,Consumer Staples
4330,TATACONSUM,Mar 2014,6.59,9.72,8.72,0.25,10.6,0.78,421.0,0.01,7.0,193.0,29.0,1438.0,422.0,11.08,20.53,19.14,2.0,7738.0,510.0,752.0,Consumer Staples
4331,TATACONSUM,Mar 2015,3.42,9.91,4.97,0.24,8.72,0.85,211.0,2.59,4.0,193.0,6.0,1324.0,418.0,11.08,20.53,19.14,2.0,7993.0,273.0,792.0,Consumer Staples
4332,TATACONSUM,Mar 2016,-0.56,5.51,-0.59,0.22,3.45,0.67,261.0,2.18,0.0,193.0,-999.0,1354.0,116.0,11.08,20.53,19.14,2.0,6637.0,-37.0,366.0,Consumer Staples
4333,TATACONSUM,Mar 2017,6.71,11.67,7.26,0.13,20.44,0.71,886.0,2.14,6.0,193.0,38.0,787.0,741.0,11.08,20.53,19.14,2.0,6780.0,455.0,791.0,Consumer Staples
4334,TATACONSUM,Mar 2018,8.16,12.31,7.91,0.15,17.54,0.65,325.0,0.45,8.0,193.0,30.0,1068.0,356.0,11.08,20.53,19.14,2.0,6815.0,556.0,839.0,Consumer Staples
4335,TATACONSUM,Mar 2019,6.3,10.84,6.23,0.16,11.67,0.67,263.0,0.73,6.0,193.0,39.0,1141.0,210.0,11.08,20.53,19.14,2.0,7252.0,457.0,786.0,Consumer Staples
4280,SHREECEM,Jun 2015,6.81,21.47,8.07,0.17,11.95,0.78,249.0,15.82,122.0,5787.0,20.0,917.0,1239.0,9.0,2.34,2.42,2.0,6259.0,426.0,1344.0,Materials
4284,SHREECEM,Mar 2019,8.08,22.28,10.5,0.29,11.56,0.81,1360.0,5.73,289.0,5787.0,21.0,2803.0,2080.0,9.0,2.34,2.42,2.0,12555.0,1015.0,2797.0,Materials
4285,SHREECEM,Mar 2020,12.0,29.31,11.72,0.24,13.86,0.65,-1617.0,43.44,426.0,5787.0,26.0,3146.0,3973.0,9.0,2.34,2.42,2.0,12868.0,1544.0,3771.0,Materials
4287,SHREECEM,Mar 2022,8.45,24.72,7.27,0.12,16.17,0.63,525.0,14.28,352.0,5787.0,14.0,2129.0,2668.0,9.0,2.34,2.42,2.0,15010.0,1269.0,3710.0,Materials
4288,SHREECEM,Mar 2023,13.27,16.58,12.71,0.15,13.0,0.68,164.0,13.47,664.0,5787.0,28.0,2725.0,2569.0,9.0,2.34,2.42,2.0,17852.0,2369.0,2960.0,Materials
4289,SHREECEM,Mar 2024,8.45,22.02,8.37,0.08,19.83,0.73,1929.0,6.91,480.0,5787.0,16.0,1656.0,3347.0,9.0,2.34,2.42,2.0,20521.0,1733.0,4518.0,Materials
4304,SIEMENS,Sep 2011,7.26,9.8,22.75,0.0,56.54,1.18,267.0,2.21,,431.0,24.0,0.0,3.0,11.19,19.85,19.64,2.0,11955.0,868.0,1171.0,Industrials
4306,SIEMENS,Sep 2015,11.11,9.45,22.94,0.0,64.7,1.0,1220.0,6.12,33.0,431.0,30.0,25.0,574.0,11.19,19.85,19.64,2.0,10563.0,1174.0,998.0,Industrials
4307,SIEMENS,Sep 2016,26.89,9.42,42.83,0.0,379.73,0.9,750.0,2.19,82.0,431.0,41.0,25.0,513.0,11.19,19.85,19.64,2.0,10837.0,2914.0,1021.0,Industrials
4246,RELIANCE,Mar 2020,6.68,14.96,8.88,0.79,4.44,0.51,22380.0,12.15,29.0,606.0,10.0,355133.0,94877.0,9.51,14.92,11.95,2.0,596679.0,39880.0,89266.0,Energy
4247,RELIANCE,Mar 2021,11.52,17.33,7.68,0.4,4.87,0.35,-115427.0,30.53,39.0,606.0,9.0,278962.0,26958.0,9.51,14.92,11.95,2.0,466307.0,53739.0,80790.0,Energy
4248,RELIANCE,Mar 2022,9.77,15.63,8.7,0.41,8.79,0.46,1492.0,15.71,45.0,606.0,9.0,319158.0,110654.0,9.51,14.92,11.95,2.0,694673.0,67845.0,108581.0,Energy
4249,RELIANCE,Mar 2023,8.45,16.24,10.35,0.63,7.89,0.55,22031.0,10.61,49.0,606.0,9.0,451664.0,115032.0,9.51,14.92,11.95,2.0,876396.0,74088.0,142318.0,Energy
4250,RELIANCE,Mar 2024,8.79,18.07,9.96,0.58,7.73,0.51,45207.0,12.63,51.0,606.0,10.0,458991.0,158788.0,9.51,14.92,11.95,2.0,899041.0,79020.0,162498.0,Energy
4260,SBILIFE,Mar 2021,1.78,1.06,14.0,0.0,,0.36,4675.0,23.44,15.0,162.0,17.0,0.0,23878.0,24.32,11.14,11.38,2.0,81913.0,1456.0,872.0,Financials
4261,SBILIFE,Mar 2022,1.81,0.88,12.96,0.0,,0.3,241.0,26.04,15.0,162.0,13.0,0.0,21852.0,24.32,11.14,11.38,2.0,82983.0,1506.0,730.0,Financials
4262,SBILIFE,Mar 2023,2.13,0.15,13.22,0.0,198.4,0.26,-1547.0,37.46,17.0,162.0,15.0,0.0,28656.0,24.32,11.14,11.38,2.0,80636.0,1721.0,122.0,Financials
4263,SBILIFE,Mar 2024,1.43,0.19,12.7,0.0,240.33,0.33,-2099.0,23.65,19.0,162.0,14.0,0.0,29122.0,24.32,11.14,11.38,2.0,131988.0,1894.0,246.0,Financials
3436,BAJAJ-AUTO,Mar 2021,17.51,17.8,17.81,0.0,929.71,0.83,251.0,10.34,168.0,1109.0,83.0,121.0,3120.0,10.32,7.18,7.88,2.0,27741.0,4857.0,4938.0,Consumer Discretionary
3437,BAJAJ-AUTO,Mar 2022,18.6,15.87,20.65,0.0,881.11,0.94,4473.0,0.83,213.0,1109.0,66.0,123.0,4197.0,10.32,7.18,7.88,2.0,33145.0,6166.0,5259.0,Consumer Discretionary
3438,BAJAJ-AUTO,Mar 2023,16.62,17.73,20.64,0.0,204.2,1.04,6488.0,3.32,214.0,1109.0,65.0,124.0,5277.0,10.32,7.18,7.88,2.0,36455.0,6060.0,6465.0,Consumer Discretionary
3439,BAJAJ-AUTO,Mar 2024,17.18,19.53,26.61,0.07,174.42,1.14,6486.0,0.16,276.0,1109.0,29.0,1912.0,6558.0,10.32,7.18,7.88,2.0,44870.0,7708.0,8765.0,Consumer Discretionary
4323,SUNPHARMA,Mar 2020,12.7,21.26,9.22,0.18,24.31,0.48,4330.0,6.78,16.0,288.0,25.0,8315.0,6555.0,8.91,21.65,23.52,2.0,32838.0,4172.0,6983.0,Healthcare
4324,SUNPHARMA,Mar 2021,6.78,25.29,4.89,0.08,35.61,0.5,6577.0,1.21,12.0,288.0,62.0,3869.0,6170.0,8.91,21.65,23.52,2.0,33498.0,2272.0,8470.0,Healthcare
4325,SUNPHARMA,Mar 2022,8.77,26.54,7.06,0.03,53.17,0.55,3429.0,14.37,14.0,288.0,73.0,1290.0,8985.0,8.91,21.65,23.52,2.0,38654.0,3389.0,10258.0,Healthcare
4224,POWERGRID,Mar 2024,33.97,86.87,17.87,1.42,4.6,0.18,24176.0,28.61,17.0,99.0,67.0,123516.0,37290.0,3.95,7.28,7.21,2.0,45843.0,15573.0,39826.0,Energy
3514,BHARTIARTL,Mar 2023,8.83,51.22,15.84,2.91,3.75,0.31,26093.0,28.2,15.0,153.0,27.0,226020.0,65325.0,12.17,,,2.0,139145.0,12287.0,71274.0,Communication Services
3517,BHEL,Mar 2013,13.69,19.39,21.91,0.09,82.93,0.68,646.0,2.28,18.0,70.0,20.0,2698.0,1759.0,3.78,,,2.0,48903.0,6693.0,9483.0,Industrials
4239,RELIANCE,Mar 2013,5.27,8.37,11.47,0.59,11.81,1.09,9317.0,6.97,15.0,606.0,13.0,107219.0,36918.0,9.51,14.92,11.95,2.0,395957.0,20886.0,33155.0,Energy
4240,RELIANCE,Mar 2014,5.2,8.06,11.35,0.7,11.42,1.01,-29809.0,16.86,16.0,606.0,12.0,138761.0,43261.0,9.51,14.92,11.95,2.0,433521.0,22548.0,34935.0,Energy
4241,RELIANCE,Mar 2015,6.31,10.0,10.82,0.77,13.87,0.74,-30332.0,17.28,17.0,606.0,12.0,168251.0,34374.0,9.51,14.92,11.95,2.0,374372.0,23640.0,37449.0,Energy
4242,RELIANCE,Mar 2016,10.95,15.33,12.9,0.84,14.63,0.46,1948.0,13.28,22.0,606.0,10.0,194714.0,38134.0,9.51,14.92,11.95,2.0,272583.0,29861.0,41781.0,Energy
3491,BEL,Mar 2013,14.52,10.66,15183.33,4.0,184.43,139.4,214.0,27.95,1.0,24.0,20.0,24.0,-1539.0,10.72,20.0,14.87,2.0,6273.0,911.0,669.0,Industrials
3492,BEL,Mar 2014,14.61,14.19,13600.0,3.0,194.71,141.7,190.0,11.64,1.0,24.0,20.0,21.0,-569.0,10.72,20.0,14.87,2.0,6518.0,952.0,925.0,Industrials
3493,BEL,Mar 2015,16.88,16.62,17100.0,3.71,240.86,144.76,595.0,11.83,2.0,24.0,20.0,26.0,1434.0,10.72,20.0,14.87,2.0,7093.0,1197.0,1179.0,Industrials
3494,BEL,Mar 2016,18.18,18.94,11141.67,2.08,196.6,141.42,790.0,19.99,2.0,24.0,31.0,25.0,2260.0,10.72,20.0,14.87,2.0,7354.0,1337.0,1393.0,Industrials
3495,BEL,Mar 2017,17.59,20.7,10153.33,1.93,122.89,112.42,3054.0,35.99,2.0,24.0,33.0,29.0,-61.0,10.72,20.0,14.87,2.0,8656.0,1523.0,1792.0,Industrials
3496,BEL,Mar 2018,13.76,19.6,4616.13,1.55,372.5,85.96,-693.0,0.06,2.0,24.0,34.0,48.0,-687.0,10.72,20.0,14.87,2.0,10401.0,1431.0,2039.0,Industrials
4243,RELIANCE,Mar 2017,9.81,15.23,11.31,0.82,14.43,0.43,-16651.0,21.78,22.0,606.0,11.0,217475.0,49550.0,9.51,14.92,11.95,2.0,303954.0,29833.0,46307.0,Energy
4244,RELIANCE,Mar 2018,9.23,16.46,12.29,0.82,9.21,0.48,3267.0,17.45,27.0,606.0,10.0,239843.0,71459.0,9.51,14.92,11.95,2.0,390823.0,36080.0,64315.0,Energy
4245,RELIANCE,Mar 2019,7.01,14.82,10.29,0.79,5.62,0.57,-52161.0,16.63,29.0,606.0,10.0,307714.0,42346.0,9.51,14.92,11.95,2.0,568337.0,39837.0,84250.0,Energy
4198,PIDILITIND,Mar 2024,14.11,21.87,20.78,0.05,54.33,1.03,955.0,14.29,34.0,171.0,47.0,382.0,2724.0,12.08,11.95,11.55,2.0,12383.0,1747.0,2708.0,Materials
4200,PNB,Mar 2013,11.66,,812.3,10.83,,5.63,-1292.0,1.39,28.0,110.0,19.0,6695.0,-692.0,16.16,97.39,67.03,2.0,43071.0,5020.0,,Financials
4201,PNB,Mar 2014,8.17,,393.36,10.82,,3.9,16604.0,0.67,20.0,110.0,10.0,10108.0,16906.0,16.16,97.39,67.03,2.0,44958.0,3674.0,,Financials
4202,PNB,Mar 2015,7.24,,223.24,10.44,,2.56,3942.0,1.79,18.0,110.0,18.0,16481.0,4814.0,16.16,97.39,67.03,2.0,48710.0,3525.0,,Financials
4204,PNB,Mar 2017,2.58,,22.21,6.36,,1.12,22097.0,0.33,6.0,110.0,0.0,35497.0,21938.0,16.16,97.39,67.03,2.0,48058.0,1239.0,,Financials
4208,PNB,Mar 2021,3.29,,30.39,6.7,,1.15,30163.0,0.96,2.0,110.0,0.0,59394.0,30950.0,16.16,97.39,67.03,2.0,81935.0,2695.0,,Financials
4209,PNB,Mar 2022,5.13,,39.87,5.4,,1.16,18828.0,1.58,4.0,110.0,18.0,52961.0,20032.0,16.16,97.39,67.03,2.0,76242.0,3908.0,,Financials
4210,PNB,Mar 2023,3.87,,30.67,4.9,,1.3,21860.0,0.84,3.0,110.0,21.0,53621.0,22592.0,16.16,97.39,67.03,2.0,86845.0,3359.0,,Financials
4211,PNB,Mar 2024,8.4,,61.32,3.68,,1.51,-29445.0,1.38,8.0,110.0,18.0,55017.0,-27939.0,16.16,97.39,67.03,2.0,109065.0,9157.0,,Financials
4213,POWERGRID,Mar 2013,32.97,82.85,16.34,2.62,4.54,0.12,-10394.0,168.83,5.0,99.0,31.0,69233.0,11690.0,3.95,7.28,7.21,2.0,13081.0,4313.0,10837.0,Energy
4218,POWERGRID,Mar 2018,27.39,86.67,15.07,2.42,4.1,0.13,-2991.0,85.8,9.0,99.0,33.0,131503.0,22710.0,3.95,7.28,7.21,2.0,29954.0,8204.0,25961.0,Energy
4219,POWERGRID,Mar 2019,28.62,76.78,16.98,2.48,3.25,0.14,4544.0,53.42,11.0,99.0,43.0,146376.0,23271.0,3.95,7.28,7.21,2.0,35059.0,10034.0,26920.0,Energy
4220,POWERGRID,Mar 2020,29.3,87.13,17.09,2.29,3.75,0.15,20006.0,28.44,12.0,99.0,47.0,148270.0,30739.0,3.95,7.28,7.21,2.0,37744.0,11059.0,32886.0,Energy
4221,POWERGRID,Mar 2021,30.36,88.06,17.21,2.05,4.39,0.16,20159.0,23.32,13.0,99.0,52.0,143232.0,29403.0,3.95,7.28,7.21,2.0,39640.0,12036.0,34906.0,Energy
4222,POWERGRID,Mar 2022,40.42,86.07,22.07,1.77,5.04,0.17,26877.0,1.81,18.0,99.0,61.0,134696.0,26124.0,3.95,7.28,7.21,2.0,41622.0,16824.0,35826.0,Energy
4223,POWERGRID,Mar 2023,33.81,86.78,18.57,1.55,4.22,0.18,33065.0,15.65,17.0,99.0,67.0,128584.0,40203.0,3.95,7.28,7.21,2.0,45603.0,15420.0,39576.0,Energy
4187,PIDILITIND,Mar 2013,11.53,15.17,25.68,0.07,41.56,1.41,328.0,3.92,8.0,171.0,31.0,111.0,472.0,12.08,11.95,11.55,2.0,3678.0,424.0,558.0,Materials
4188,PIDILITIND,Mar 2014,10.51,15.69,23.05,0.02,44.38,1.46,295.0,2.31,9.0,171.0,31.0,46.0,394.0,12.08,11.95,11.55,2.0,4283.0,450.0,672.0,Materials
4189,PIDILITIND,Mar 2015,10.61,15.92,22.64,0.03,50.69,1.46,116.0,9.0,10.0,171.0,29.0,58.0,552.0,12.08,11.95,11.55,2.0,4844.0,514.0,771.0,Materials
4190,PIDILITIND,Mar 2016,15.05,21.88,30.59,0.03,96.46,1.44,416.0,9.16,16.0,171.0,26.0,80.0,907.0,12.08,11.95,11.55,2.0,5361.0,807.0,1173.0,Materials
4191,PIDILITIND,Mar 2017,15.36,22.47,24.86,0.03,98.36,1.18,-85.0,15.65,17.0,171.0,28.0,98.0,794.0,12.08,11.95,11.55,2.0,5617.0,863.0,1262.0,Materials
4192,PIDILITIND,Mar 2018,15.89,22.06,27.03,0.03,93.38,1.17,835.0,0.64,19.0,171.0,32.0,125.0,796.0,12.08,11.95,11.55,2.0,6078.0,966.0,1341.0,Materials
4193,PIDILITIND,Mar 2019,13.11,19.37,22.37,0.03,57.73,1.2,332.0,7.25,18.0,171.0,36.0,113.0,845.0,12.08,11.95,11.55,2.0,7078.0,928.0,1371.0,Materials
4194,PIDILITIND,Mar 2020,15.38,21.61,25.18,0.06,49.21,1.12,1383.0,1.41,22.0,171.0,32.0,288.0,1280.0,12.08,11.95,11.55,2.0,7294.0,1122.0,1576.0,Materials
3530,BOSCHLTD,Dec 2012,11.06,15.59,17.19,0.04,286.5,1.1,47.0,9.52,305.0,4319.0,20.0,230.0,871.0,11.75,26.24,26.3,2.0,8659.0,958.0,1350.0,Consumer Discretionary
3532,BOSCHLTD,Mar 2015,11.07,16.39,18.21,0.02,179.86,1.16,213.0,9.79,426.0,4319.0,20.0,111.0,1396.0,11.75,26.24,26.3,2.0,12086.0,1338.0,1981.0,Consumer Discretionary
3533,BOSCHLTD,Mar 2016,15.78,19.36,16.06,0.01,192.38,0.78,323.0,10.26,488.0,4319.0,17.0,50.0,1318.0,11.75,26.24,26.3,2.0,9701.0,1531.0,1878.0,Consumer Discretionary
3534,BOSCHLTD,Mar 2017,16.68,18.81,19.79,0.0,106.48,0.88,2703.0,11.94,570.0,4319.0,29.0,0.0,1457.0,11.75,26.24,26.3,2.0,10435.0,1741.0,1963.0,Consumer Discretionary
3536,BOSCHLTD,Mar 2019,13.22,17.82,17.51,0.0,211.85,0.95,2359.0,14.61,542.0,4319.0,19.0,0.0,593.0,11.75,26.24,26.3,2.0,12085.0,1598.0,2154.0,Consumer Discretionary
4195,PIDILITIND,Mar 2021,15.44,23.12,20.13,0.06,47.57,0.83,-296.0,23.15,22.0,171.0,38.0,331.0,1392.0,12.08,11.95,11.55,2.0,7293.0,1126.0,1686.0,Materials
4196,PIDILITIND,Mar 2022,12.17,18.71,18.85,0.06,45.12,1.04,397.0,5.62,24.0,171.0,42.0,416.0,955.0,12.08,11.95,11.55,2.0,9921.0,1207.0,1856.0,Materials
4197,PIDILITIND,Mar 2023,10.92,16.83,17.87,0.05,42.52,1.12,659.0,7.62,25.0,171.0,44.0,391.0,1558.0,12.08,11.95,11.55,2.0,11799.0,1289.0,1986.0,Materials
3566,BRITANNIA,Mar 2023,14.21,17.37,65.53,0.85,20.28,1.74,1019.0,9.24,96.0,133.0,75.0,2997.0,2526.0,8.25,8.84,8.94,2.0,16301.0,2316.0,2831.0,Consumer Staples
3567,BRITANNIA,Mar 2024,12.73,18.89,54.15,0.52,20.6,1.85,3050.0,2.84,89.0,133.0,83.0,2065.0,2573.0,8.25,8.84,8.94,2.0,16769.0,2134.0,3167.0,Consumer Staples
4163,ONGC,Mar 2015,11.0,26.29,9.81,0.3,16.85,0.48,3892.0,18.68,14.0,275.0,44.0,53944.0,33950.0,10.67,29.87,29.67,2.0,160923.0,17703.0,42312.0,Energy
4164,ONGC,Mar 2016,10.56,31.55,6.62,0.23,10.67,0.36,8036.0,30.84,10.0,275.0,56.0,45500.0,46292.0,10.67,29.87,29.67,2.0,124036.0,13102.0,39135.0,Energy
4166,ONGC,Mar 2018,8.08,17.63,12.78,0.52,13.47,0.7,-10006.0,20.7,17.0,275.0,38.0,106550.0,56792.0,10.67,29.87,29.67,2.0,322706.0,26068.0,56889.0,Energy
4168,ONGC,Mar 2020,2.89,13.13,5.59,0.63,7.09,0.78,17434.0,13.4,9.0,275.0,58.0,129473.0,70593.0,10.67,29.87,29.67,2.0,396728.0,11456.0,52105.0,Energy
4169,ONGC,Mar 2021,7.03,16.28,9.67,0.6,11.96,0.56,8044.0,12.88,13.0,275.0,28.0,133187.0,47185.0,10.67,29.87,29.67,2.0,303849.0,21360.0,49473.0,Energy
4171,ONGC,Mar 2023,5.18,11.94,11.68,0.51,9.57,1.03,11372.0,11.81,28.0,275.0,40.0,142255.0,86062.0,10.67,29.87,29.67,2.0,632291.0,32778.0,75527.0,Energy
3541,BOSCHLTD,Mar 2024,14.89,12.52,20.64,0.0,71.78,0.96,1536.0,1.69,844.0,4319.0,44.0,39.0,1253.0,11.75,26.24,26.3,2.0,16727.0,2490.0,2095.0,Consumer Discretionary
3544,BPCL,Mar 2014,1.53,3.56,20.85,1.71,5.43,2.99,2707.0,2.6,9.0,178.0,31.0,33152.0,9588.0,9.38,30.23,35.52,2.0,264421.0,4053.0,9414.0,Energy
3545,BPCL,Mar 2015,2.09,4.03,22.52,1.13,10.08,2.81,10206.0,4.34,11.0,178.0,34.0,25492.0,20742.0,9.38,30.23,35.52,2.0,242598.0,5082.0,9780.0,Energy
3547,BPCL,Mar 2017,4.72,6.85,30.85,1.16,23.71,1.84,-6233.0,7.59,20.0,178.0,49.0,35725.0,9041.0,9.38,30.23,35.52,2.0,201251.0,9507.0,13783.0,Energy
3548,BPCL,Mar 2018,4.15,6.49,26.74,1.03,15.38,1.96,4002.0,3.0,21.0,178.0,46.0,37659.0,11068.0,9.38,30.23,35.52,2.0,235895.0,9792.0,15317.0,Energy
3549,BPCL,Mar 2019,2.86,5.07,22.0,1.16,10.25,2.18,-294.0,3.5,18.0,178.0,48.0,44839.0,10157.0,9.38,30.23,35.52,2.0,298226.0,8528.0,15112.0,Energy
3551,BPCL,Mar 2021,7.52,9.12,32.34,1.02,16.54,1.43,20981.0,1.07,37.0,178.0,102.0,54532.0,23455.0,9.38,30.23,35.52,2.0,230171.0,17320.0,21001.0,Energy
3552,BPCL,Mar 2022,3.37,5.52,22.51,1.24,9.24,1.85,12198.0,2.35,27.0,178.0,29.0,64534.0,20336.0,9.38,30.23,35.52,2.0,346791.0,11682.0,19137.0,Energy
4338,TATACONSUM,Mar 2022,8.17,13.84,6.7,0.09,20.77,0.59,199.0,10.6,10.0,193.0,60.0,1412.0,1516.0,11.08,20.53,19.14,2.0,12425.0,1015.0,1719.0,Consumer Staples
3411,ATGL,Mar 2022,16.75,25.44,21.07,0.43,15.45,0.69,,,5.0,36.0,5.0,1035.0,,20.81,8.91,8.45,2.0,3038.0,509.0,773.0,Energy
